throughput_mbps,congestion_ratio,packet_loss_percent,latency_ms,jitter_ms,line_down
30.55,0.3055,7.95,28.84,4.76,0
48.81,0.4881,6.09,15.92,1.74,0
51.08,0.5108,2.9,20.73,3.62,0
20.04,0.2004,5.04,36.76,4.05,0
53.63,0.5363,7.3,33.46,4.75,0
51.9,0.519,5.62,13.51,3.26,0
39.52,0.3952,9.05,35.23,4.76,0
31.65,0.3165,4.83,39.43,4.29,0
47.07,0.4707,6.29,27.12,3.64,0
22.23,0.2223,6.05,33.12,3.43,0
44.92,0.4492,4.27,17.66,3.27,0
42.12,0.4212,5.3,16.65,2.06,0
68.01,0.6801,4.9,15.01,2.08,0
61.25,0.6125,8.5,20.93,2.48,0
26.52,0.2652,10.0,30.83,3.15,0
81.93,0.8193,3.78,27.98,4.51,0
61.86,0.6186,10.02,40.14,4.4,0
30.36,0.3036,3.95,30.57,3.41,0
53.39,0.5339,5.22,13.11,3.26,0
21.24,0.2124,9.8,13.29,1.83,0
56.65,0.5665,7.27,15.26,2.25,0
93.47,0.9347,5.19,29.23,4.92,0
48.63,0.4863,7.03,18.91,2.29,0
23.61,0.2361,5.5,16.7,1.71,0
26.86,0.2686,7.66,26.64,2.99,0
83.0,0.83,4.39,23.93,3.36,0
71.19,0.7119,7.56,25.88,3.24,0
70.94,0.7094,6.31,24.93,2.54,0
47.59,0.4759,8.52,11.94,1.77,0
58.75,0.5875,11.46,39.73,4.1,0
53.43,0.5343,9.79,26.47,3.37,0
52.56,0.5256,3.06,26.11,3.68,0
72.44,0.7244,4.64,21.73,2.43,0
53.37,0.5337,6.46,31.13,4.8,0
30.63,0.3063,9.28,37.25,4.29,0
39.05,0.3905,3.93,5.52,1.7,0
45.8,0.458,6.39,17.36,2.56,0
35.96,0.3596,8.91,32.32,4.11,0
72.19,0.7219,7.69,18.61,3.1,0
36.89,0.3689,5.55,8.65,1.09,0
58.98,0.5898,6.94,13.55,3.31,0
50.6,0.506,9.2,28.77,3.14,0
58.95,0.5895,4.74,25.04,3.09,0
75.78,0.7578,1.16,5.65,2.06,0
16.08,0.1608,12.17,39.45,4.06,0
32.71,0.3271,4.9,9.3,1.11,0
65.32,0.6532,4.11,11.13,2.07,0
34.55,0.3455,5.76,25.67,3.86,0
33.36,0.3336,7.62,31.43,4.36,0
90.39,0.9039,4.36,2.69,2.2,0
84.62,0.8462,2.9,16.84,2.95,0
62.88,0.6288,3.53,2.04,0.35,0
65.97,0.6597,4.78,9.26,2.09,0
50.24,0.5024,7.02,28.22,2.93,0
27.12,0.2712,5.11,15.36,3.37,0
17.58,0.1758,4.17,30.69,3.67,0
47.58,0.4758,9.78,22.86,3.0,0
43.08,0.4308,5.61,35.03,5.25,0
21.06,0.2106,6.29,25.86,4.29,0
37.89,0.3789,4.74,22.35,3.47,0
54.78,0.5478,8.75,17.88,3.56,0
60.64,0.6064,3.32,26.02,4.17,0
64.82,0.6482,10.52,35.45,4.8,0
18.28,0.1828,13.34,34.43,4.55,1
65.85,0.6585,6.98,30.93,3.35,0
30.88,0.3088,6.85,23.99,2.77,0
41.5,0.415,7.21,19.8,3.1,0
35.03,0.3503,2.43,26.43,3.35,0
67.43,0.6743,9.48,33.65,5.01,0
17.46,0.1746,8.79,27.36,2.93,0
41.23,0.4123,3.18,11.95,1.68,0
50.09,0.5009,6.7,35.36,3.71,0
48.11,0.4811,10.88,28.21,4.17,0
83.98,0.8398,2.49,21.64,2.36,0
81.21,0.8121,4.39,19.29,2.87,0
63.96,0.6396,5.88,24.94,3.12,0
39.82,0.3982,1.46,19.17,2.09,0
29.21,0.2921,6.13,24.64,3.93,0
45.97,0.4597,10.51,39.58,5.17,0
88.57,0.8857,0.3,27.72,4.3,0
40.36,0.4036,4.63,6.58,0.69,0
58.81,0.5881,3.57,26.14,4.04,0
34.46,0.3446,3.4,12.2,2.52,0
25.87,0.2587,6.43,30.53,4.81,0
43.19,0.4319,1.62,10.96,2.34,0
60.87,0.6087,4.32,27.27,4.52,0
47.94,0.4794,3.81,9.57,2.93,0
87.56,0.8756,6.66,18.98,3.74,0
60.01,0.6001,2.95,32.0,3.34,0
31.91,0.3191,5.15,10.84,1.95,0
20.32,0.2032,6.68,31.1,3.47,0
81.72,0.8172,6.73,15.57,3.39,0
38.27,0.3827,10.2,27.91,2.9,0
58.38,0.5838,6.76,29.08,3.37,0
40.69,0.4069,2.66,19.17,2.74,0
30.24,0.3024,9.27,28.87,4.49,0
21.4,0.214,7.82,35.18,5.29,0
25.67,0.2567,7.16,21.44,3.26,0
32.71,0.3271,8.44,25.91,2.63,0
49.86,0.4986,6.67,29.83,3.51,0
69.11,0.6911,6.94,13.77,2.96,0
55.59,0.5559,7.07,21.77,3.12,0
60.35,0.6035,4.13,12.94,2.99,0
87.34,0.8734,3.81,22.95,3.68,0
65.48,0.6548,7.11,10.23,2.43,0
81.78,0.8178,3.49,11.3,1.58,0
53.05,0.5305,1.47,21.54,3.79,0
41.31,0.4131,8.24,39.22,5.2,0
83.17,0.8317,6.37,29.34,4.72,0
54.7,0.547,5.6,25.45,4.54,0
26.37,0.2637,3.33,13.39,1.99,0
56.59,0.5659,4.98,31.81,4.78,0
73.92,0.7392,2.76,31.45,3.17,0
39.79,0.3979,7.6,13.2,2.91,0
23.3,0.233,5.08,33.36,5.28,0
40.09,0.4009,5.73,30.38,4.06,0
32.36,0.3236,1.34,6.53,1.06,0
19.44,0.1944,3.0,4.05,0.95,0
79.86,0.7986,1.35,26.33,3.79,0
34.74,0.3474,5.87,36.88,4.3,0
40.96,0.4096,2.88,35.29,3.96,0
33.76,0.3376,3.75,30.77,4.22,0
34.14,0.3414,5.32,13.57,1.61,0
22.26,0.2226,10.76,21.66,2.43,0
28.15,0.2815,6.45,19.29,2.99,0
40.69,0.4069,6.09,28.15,3.84,0
61.27,0.6127,3.4,9.81,1.49,0
55.53,0.5553,11.5,49.18,5.63,0
44.13,0.4413,5.61,14.57,2.43,0
28.63,0.2863,8.27,38.16,5.27,0
29.82,0.2982,4.32,30.02,4.05,0
70.95,0.7095,8.69,38.62,3.98,0
62.31,0.6231,9.67,40.14,5.05,0
36.38,0.3638,6.6,8.76,2.18,0
85.29,0.8529,7.0,34.65,4.53,0
44.21,0.4421,6.33,28.38,4.54,0
29.69,0.2969,6.64,9.4,1.36,0
35.77,0.3577,6.36,23.72,2.63,0
74.06,0.7406,5.36,25.41,4.54,0
82.96,0.8296,7.07,6.42,0.7,0
36.34,0.3634,5.32,25.14,3.51,0
14.21,0.1421,7.58,40.11,5.69,0
54.81,0.5481,8.53,23.18,3.73,0
68.3,0.683,10.14,40.76,4.4,0
39.5,0.395,13.76,31.79,4.07,1
75.38,0.7538,6.84,28.13,3.81,0
38.91,0.3891,11.05,26.61,3.42,0
21.43,0.2143,4.28,33.73,4.33,0
31.75,0.3175,3.29,8.28,2.57,0
74.74,0.7474,6.7,29.4,3.95,0
44.75,0.4475,11.3,36.78,5.38,0
26.79,0.2679,9.51,26.95,4.23,0
13.99,0.1399,14.5,50.65,6.17,1
37.47,0.3747,5.12,19.69,3.08,0
40.5,0.405,5.89,11.83,2.67,0
78.38,0.7838,1.51,3.62,1.71,0
73.52,0.7352,2.45,18.07,3.79,0
44.69,0.4469,10.81,35.46,4.28,0
34.0,0.34,3.74,25.8,4.21,0
45.89,0.4589,3.62,10.39,2.04,0
73.41,0.7341,8.98,30.42,4.8,0
51.17,0.5117,9.49,41.29,5.98,0
32.01,0.3201,7.04,33.72,3.66,0
36.79,0.3679,6.48,41.49,6.0,0
71.31,0.7131,3.3,26.0,3.12,0
53.08,0.5308,8.97,18.69,2.77,0
65.0,0.65,10.35,31.69,3.3,0
44.94,0.4494,3.71,24.89,3.6,0
59.85,0.5985,6.73,8.53,1.78,0
80.69,0.8069,6.3,13.49,2.62,0
23.08,0.2308,8.86,50.59,6.31,0
66.74,0.6674,0.59,15.1,2.88,0
43.2,0.432,6.37,25.1,2.96,0
73.89,0.7389,6.74,25.32,3.01,0
44.82,0.4482,7.76,12.95,2.3,0
90.87,0.9087,4.4,22.38,2.48,0
24.7,0.247,1.09,5.81,1.7,0
23.49,0.2349,3.41,6.33,1.15,0
66.82,0.6682,7.05,29.78,3.54,0
53.89,0.5389,7.41,29.08,3.57,0
17.87,0.1787,7.87,38.07,5.34,0
49.5,0.495,0.53,16.91,1.96,0
52.02,0.5202,10.7,22.49,2.64,0
26.82,0.2682,5.83,35.93,5.44,0
26.81,0.2681,8.91,21.41,3.2,0
15.85,0.1585,7.48,12.32,1.51,0
20.09,0.2009,6.3,27.37,4.4,0
36.87,0.3687,3.42,7.14,0.84,0
64.13,0.6413,5.32,29.03,3.78,0
31.01,0.3101,3.36,10.65,1.35,0
66.03,0.6603,12.64,48.76,6.15,0
51.92,0.5192,7.59,15.26,2.71,0
25.4,0.254,8.82,28.59,4.4,0
65.06,0.6506,4.57,24.62,4.3,0
83.67,0.8367,3.01,29.65,3.54,0
31.65,0.3165,6.26,16.34,1.95,0
29.53,0.2953,7.39,38.59,5.31,0
22.65,0.2265,4.75,8.76,2.5,0
63.63,0.6363,4.73,20.22,2.18,0
24.81,0.2481,4.28,14.09,2.1,0
59.56,0.5956,10.31,25.55,4.18,0
21.5,0.215,4.82,22.48,3.66,0
29.51,0.2951,9.16,40.47,5.82,0
65.12,0.6512,3.23,34.57,4.39,0
82.55,0.8255,4.59,11.34,1.5,0
47.32,0.4732,4.21,10.18,1.42,0
39.24,0.3924,7.41,34.96,3.6,0
76.54,0.7654,9.18,17.08,2.55,0
65.7,0.657,6.14,21.11,4.04,0
16.52,0.1652,6.14,8.24,1.61,0
64.31,0.6431,4.56,20.92,3.07,0
37.2,0.372,8.39,20.77,2.62,0
55.86,0.5586,4.79,22.72,2.48,0
33.01,0.3301,9.37,25.62,4.23,0
43.2,0.432,8.95,50.05,7.0,0
27.75,0.2775,6.4,37.38,4.9,0
34.18,0.3418,3.52,7.09,1.83,0
45.78,0.4578,5.89,14.75,3.15,0
24.6,0.246,11.2,29.48,3.29,0
34.73,0.3473,11.79,40.04,5.05,0
68.47,0.6847,5.06,19.06,3.51,0
57.41,0.5741,6.58,26.28,4.52,0
28.12,0.2812,5.44,33.75,4.28,0
50.84,0.5084,8.08,31.84,3.19,0
79.29,0.7929,5.22,18.24,3.31,0
78.52,0.7852,6.6,35.33,4.84,0
51.78,0.5178,10.8,43.28,5.96,0
36.66,0.3666,0.87,31.91,3.54,0
22.9,0.229,6.14,33.51,4.36,0
75.64,0.7564,6.68,9.3,2.79,0
22.26,0.2226,10.78,35.91,4.42,1
60.33,0.6033,4.14,3.42,1.06,0
61.55,0.6155,6.47,31.29,3.83,0
40.95,0.4095,8.65,31.77,4.36,0
62.1,0.621,10.02,22.2,2.91,0
65.22,0.6522,4.83,3.32,2.19,0
29.34,0.2934,2.99,29.96,3.65,0
87.53,0.8753,1.37,22.42,3.89,0
43.9,0.439,2.19,12.0,2.82,0
48.44,0.4844,5.6,33.69,4.4,0
31.32,0.3132,5.27,13.3,2.64,0
30.62,0.3062,0.91,8.88,1.96,0
30.93,0.3093,11.39,20.32,3.64,0
50.74,0.5074,4.01,17.28,3.65,0
82.08,0.8208,4.25,34.04,4.99,0
40.2,0.402,7.88,36.3,4.85,0
54.16,0.5416,5.58,27.94,3.12,0
21.65,0.2165,7.58,38.83,4.75,0
44.29,0.4429,4.54,21.37,3.29,0
56.66,0.5666,5.38,22.21,2.28,0
60.76,0.6076,2.84,10.42,1.37,0
39.54,0.3954,4.47,9.93,1.15,0
56.51,0.5651,6.47,16.78,2.54,0
40.84,0.4084,4.93,27.54,4.12,0
53.12,0.5312,3.05,29.2,3.26,0
77.43,0.7743,7.01,29.28,3.81,0
68.79,0.6879,4.06,23.5,3.95,0
75.47,0.7547,5.86,13.92,1.68,0
23.47,0.2347,1.51,24.46,2.97,0
23.41,0.2341,5.58,30.53,4.27,0
86.98,0.8698,5.6,6.47,2.15,0
76.61,0.7661,6.3,17.56,2.78,0
73.44,0.7344,8.25,27.79,4.27,0
36.24,0.3624,7.63,22.29,2.96,0
65.0,0.65,7.27,33.82,5.22,0
21.41,0.2141,5.22,34.0,4.59,0
61.96,0.6196,9.86,31.02,4.34,0
36.94,0.3694,7.77,30.7,3.98,0
71.9,0.719,5.27,24.58,3.6,0
20.08,0.2008,9.4,42.46,4.67,0
29.85,0.2985,4.95,7.34,2.01,0
42.24,0.4224,5.17,11.18,2.73,0
48.74,0.4874,6.12,35.16,3.97,0
71.51,0.7151,9.71,20.62,2.17,0
58.54,0.5854,6.53,14.32,1.86,0
15.81,0.1581,7.24,24.22,2.82,0
39.22,0.3922,6.24,17.6,2.28,0
65.9,0.659,0.94,23.3,3.06,0
38.73,0.3873,5.27,28.79,3.9,0
59.93,0.5993,7.39,28.71,3.99,0
64.04,0.6404,4.68,23.53,3.39,0
91.31,0.9131,5.28,24.22,3.33,0
74.74,0.7474,7.39,33.56,3.39,0
36.47,0.3647,4.68,17.63,2.89,0
39.13,0.3913,7.33,14.13,2.41,0
24.96,0.2496,6.79,26.24,3.92,0
38.23,0.3823,13.1,32.26,4.63,0
73.62,0.7362,6.64,31.17,4.49,0
46.93,0.4693,3.23,6.35,2.39,0
30.55,0.3055,4.53,8.07,1.47,0
61.06,0.6106,3.61,10.98,1.27,0
38.96,0.3896,5.07,29.79,4.85,0
77.25,0.7725,6.76,25.22,3.36,0
29.12,0.2912,3.38,29.83,3.49,0
37.12,0.3712,5.11,35.32,3.57,0
68.21,0.6821,10.84,30.56,4.69,0
50.31,0.5031,7.34,35.27,3.77,0
24.2,0.242,8.06,38.99,5.28,0
36.58,0.3658,4.69,8.68,2.28,0
56.44,0.5644,4.94,35.2,4.46,0
44.94,0.4494,5.74,22.22,3.4,0
54.75,0.5475,7.33,21.14,2.31,0
93.34,0.9334,1.4,13.47,2.31,0
47.78,0.4778,3.98,11.11,1.84,0
77.79,0.7779,3.27,26.85,4.27,0
75.88,0.7588,7.75,20.31,2.25,0
37.72,0.3772,2.13,30.8,4.02,0
28.64,0.2864,3.9,13.15,3.0,0
44.72,0.4472,8.93,41.8,4.42,0
65.34,0.6534,3.33,21.83,2.76,0
72.12,0.7212,11.72,37.16,4.84,0
84.51,0.8451,3.09,24.16,2.78,0
63.93,0.6393,2.72,15.51,3.0,0
77.57,0.7757,5.14,4.0,0.58,0
57.98,0.5798,4.12,21.33,3.9,0
44.2,0.442,3.98,17.6,1.82,0
36.28,0.3628,2.24,31.69,3.69,0
68.7,0.687,4.1,35.12,4.12,0
46.5,0.465,7.8,34.44,4.27,0
61.82,0.6182,7.07,13.92,1.84,0
60.1,0.601,3.14,7.03,1.88,0
70.39,0.7039,3.34,11.88,1.31,0
80.21,0.8021,8.97,18.4,2.32,0
76.16,0.7616,5.53,30.34,3.3,0
46.38,0.4638,5.66,25.09,4.01,0
63.39,0.6339,8.48,25.14,2.54,0
52.92,0.5292,5.27,35.39,4.11,0
79.37,0.7937,2.54,15.32,3.41,0
51.86,0.5186,11.39,39.83,4.79,0
27.82,0.2782,9.71,51.02,6.77,0
18.74,0.1874,4.68,33.1,5.29,0
20.7,0.207,3.11,27.02,3.0,0
35.69,0.3569,2.84,29.81,4.49,0
50.72,0.5072,4.88,31.11,3.79,0
34.15,0.3415,5.64,34.82,4.19,0
31.45,0.3145,11.25,38.41,4.39,0
17.42,0.1742,7.61,32.79,4.83,0
82.36,0.8236,1.42,7.65,2.24,0
66.6,0.666,2.73,28.26,3.32,0
55.81,0.5581,0.39,14.72,1.69,0
41.79,0.4179,4.74,21.06,3.61,0
37.49,0.3749,1.99,7.28,1.99,0
37.1,0.371,5.55,23.49,3.76,0
74.94,0.7494,3.72,22.56,2.44,0
24.71,0.2471,7.45,15.37,2.23,0
61.8,0.618,4.53,31.79,4.7,0
81.8,0.818,5.59,7.0,2.29,0
51.95,0.5195,7.59,44.12,6.24,0
39.26,0.3926,6.3,18.32,2.84,0
34.56,0.3456,9.0,34.21,4.18,0
21.01,0.2101,5.04,23.61,2.7,0
49.2,0.492,7.02,24.23,4.03,0
45.72,0.4572,6.72,16.27,3.33,0
32.94,0.3294,1.87,22.35,3.36,0
47.61,0.4761,2.07,16.31,2.26,0
76.03,0.7603,4.62,23.24,2.75,0
48.87,0.4887,8.2,30.59,5.03,0
77.16,0.7716,7.58,30.86,4.88,0
80.33,0.8033,7.03,10.64,2.4,0
29.04,0.2904,7.47,25.67,4.09,0
84.22,0.8422,1.35,22.91,3.45,0
63.55,0.6355,5.42,11.73,1.85,0
22.6,0.226,4.42,3.79,0.68,0
90.55,0.9055,0.73,6.55,1.35,0
66.05,0.6605,10.32,20.06,3.57,0
38.47,0.3847,6.74,25.6,4.42,0
58.8,0.588,5.73,24.71,4.34,0
48.22,0.4822,3.04,6.57,2.64,0
56.61,0.5661,4.4,12.14,2.94,0
53.22,0.5322,8.61,19.87,2.89,0
23.79,0.2379,7.04,12.81,2.96,0
34.28,0.3428,8.63,14.54,1.79,0
23.76,0.2376,5.15,27.25,3.95,0
20.05,0.2005,12.61,49.62,5.5,0
64.49,0.6449,8.7,40.15,4.31,0
55.43,0.5543,5.24,33.67,3.42,0
63.61,0.6361,4.49,8.57,2.62,0
56.49,0.5649,4.87,12.76,1.62,0
18.92,0.1892,6.97,33.67,3.48,0
30.76,0.3076,8.41,44.98,5.66,0
51.26,0.5126,7.86,32.6,4.81,0
62.21,0.6221,9.91,35.0,3.73,0
24.49,0.2449,3.02,19.47,2.47,0
42.02,0.4202,6.65,11.82,3.18,0
40.43,0.4043,5.29,10.86,2.06,0
15.99,0.1599,6.16,7.86,1.98,0
50.34,0.5034,6.05,28.84,4.08,0
38.53,0.3853,3.15,21.63,2.85,0
76.43,0.7643,7.22,17.45,3.44,0
19.72,0.1972,4.48,9.79,2.55,0
28.18,0.2818,7.38,40.17,5.6,0
40.92,0.4092,9.58,17.57,2.81,0
56.6,0.566,6.09,32.54,5.13,0
70.46,0.7046,3.95,24.11,4.17,0
30.21,0.3021,11.84,44.81,5.55,0
16.22,0.1622,5.26,18.72,3.45,0
63.99,0.6399,5.55,36.98,5.54,0
60.84,0.6084,4.79,11.82,2.22,0
57.91,0.5791,5.04,19.02,2.81,0
61.94,0.6194,4.44,9.2,2.44,0
78.63,0.7863,7.08,35.73,4.31,0
50.55,0.5055,3.07,27.23,3.31,0
60.59,0.6059,12.44,37.35,4.26,0
31.8,0.318,11.11,39.52,5.62,0
71.71,0.7171,8.92,29.12,3.66,0
53.56,0.5356,6.87,24.67,3.43,0
70.59,0.7059,2.76,32.82,5.26,0
19.57,0.1957,8.89,40.24,4.62,0
26.92,0.2692,3.61,23.94,2.67,0
19.88,0.1988,6.45,22.13,3.22,0
65.88,0.6588,8.25,35.0,5.25,0
33.48,0.3348,5.01,37.53,5.5,0
28.09,0.2809,8.58,40.1,4.24,0
31.51,0.3151,2.85,7.39,2.44,0
36.19,0.3619,4.87,13.97,1.49,0
37.05,0.3705,8.62,24.81,3.84,0
60.96,0.6096,6.46,20.19,2.47,0
47.31,0.4731,7.13,31.76,5.07,0
68.53,0.6853,4.32,31.94,4.57,0
47.24,0.4724,4.96,32.44,3.37,0
67.1,0.671,4.92,30.62,4.07,0
37.74,0.3774,2.41,14.96,3.22,0
65.04,0.6504,8.63,40.54,4.85,0
83.66,0.8366,3.92,35.93,5.56,0
47.85,0.4785,8.49,31.69,5.14,0
77.35,0.7735,4.6,26.43,3.16,0
43.17,0.4317,5.02,18.55,3.73,0
28.3,0.283,9.4,34.31,4.52,0
56.43,0.5643,8.78,30.7,4.25,0
70.84,0.7084,2.81,29.41,3.7,0
61.3,0.613,7.01,24.72,3.3,0
31.48,0.3148,6.59,27.0,3.03,0
82.45,0.8245,3.57,10.82,1.91,0
79.82,0.7982,7.85,19.72,3.48,0
40.79,0.4079,5.02,19.55,3.68,0
56.54,0.5654,5.44,29.74,3.7,0
54.82,0.5482,2.99,17.33,1.76,0
32.42,0.3242,10.29,20.29,2.64,0
39.28,0.3928,2.62,10.32,1.78,0
68.79,0.6879,6.94,28.48,4.3,0
44.8,0.448,4.51,25.13,4.18,0
72.63,0.7263,9.3,28.88,4.18,0
20.14,0.2014,7.32,24.08,4.3,0
65.52,0.6552,9.1,38.38,4.1,0
46.31,0.4631,2.59,33.32,5.11,0
39.79,0.3979,8.29,13.0,2.0,0
34.84,0.3484,5.53,25.07,2.7,0
58.72,0.5872,8.4,17.21,3.26,0
71.89,0.7189,6.1,18.86,3.08,0
35.53,0.3553,7.75,18.45,2.36,0
27.86,0.2786,9.31,34.52,3.56,0
24.24,0.2424,8.95,39.68,5.7,0
52.47,0.5247,6.1,34.91,5.0,0
49.81,0.4981,5.72,28.1,3.09,0
23.15,0.2315,2.34,11.62,2.65,0
49.06,0.4906,8.67,27.21,3.1,0
85.64,0.8564,5.87,26.01,3.95,0
20.22,0.2022,9.78,31.79,4.28,0
38.38,0.3838,7.35,20.97,2.41,0
51.37,0.5137,9.71,16.84,3.25,0
17.27,0.1727,7.94,23.63,3.11,0
34.31,0.3431,10.73,32.74,3.78,0
36.4,0.364,6.13,28.27,3.22,0
63.26,0.6326,7.32,29.15,3.94,0
40.75,0.4075,10.93,29.07,3.74,0
46.56,0.4656,6.0,30.78,4.86,0
47.02,0.4702,4.26,34.52,4.23,0
17.52,0.1752,5.99,30.62,3.26,0
16.09,0.1609,12.89,48.16,6.46,0
83.53,0.8353,7.47,40.38,4.41,0
20.82,0.2082,2.68,34.66,5.41,0
85.28,0.8528,3.27,22.49,2.35,0
49.62,0.4962,5.62,12.42,2.52,0
44.21,0.4421,2.56,5.34,1.63,0
40.75,0.4075,8.76,19.11,3.58,0
26.62,0.2662,4.87,22.1,3.57,0
67.15,0.6715,8.87,22.23,2.32,0
71.04,0.7104,5.31,37.93,4.27,0
47.37,0.4737,4.76,11.81,2.42,0
68.9,0.689,6.69,41.1,5.49,0
75.83,0.7583,5.29,33.96,5.34,0
56.36,0.5636,2.52,7.58,2.47,0
47.56,0.4756,11.21,23.96,3.53,0
74.05,0.7405,5.12,25.94,3.43,0
54.83,0.5483,6.18,19.06,2.3,0
54.85,0.5485,7.56,38.19,5.07,0
59.51,0.5951,10.81,29.31,4.04,0
51.48,0.5148,5.23,11.74,2.55,0
43.48,0.4348,5.08,23.73,2.42,0
69.1,0.691,6.9,33.43,4.92,0
67.99,0.6799,8.49,24.04,4.08,0
66.77,0.6677,5.48,16.16,3.08,0
30.41,0.3041,4.72,13.77,2.63,0
35.64,0.3564,3.76,8.12,1.05,0
58.14,0.5814,5.85,15.36,3.37,0
23.45,0.2345,14.26,33.17,4.59,1
32.06,0.3206,11.41,24.27,2.75,0
37.13,0.3713,4.45,15.93,2.4,0
37.45,0.3745,3.05,33.8,3.56,0
57.78,0.5778,4.36,13.19,2.16,0
39.53,0.3953,3.22,34.54,3.89,0
60.49,0.6049,5.2,13.93,1.72,0
33.67,0.3367,4.04,36.27,3.85,0
16.44,0.1644,2.64,30.08,4.03,0
50.69,0.5069,5.52,38.36,4.8,0
16.74,0.1674,2.75,34.72,3.66,0
50.38,0.5038,1.02,21.25,3.25,0
89.95,0.8995,4.07,20.44,3.97,0
63.35,0.6335,7.42,30.9,3.29,0
60.67,0.6067,4.54,23.25,2.6,0
51.61,0.5161,4.32,36.88,4.6,0
53.38,0.5338,9.47,30.95,4.48,0
18.31,0.1831,4.63,40.52,4.99,0
38.42,0.3842,8.03,35.7,5.01,0
38.3,0.383,7.65,37.61,4.63,0
57.51,0.5751,7.02,15.3,2.52,0
28.79,0.2879,4.53,23.65,2.78,0
54.89,0.5489,6.68,17.33,2.76,0
55.82,0.5582,5.63,27.55,4.42,0
30.5,0.305,3.65,17.34,2.6,0
84.28,0.8428,6.98,35.14,5.11,0
84.09,0.8409,6.68,22.63,3.46,0
26.07,0.2607,12.65,37.64,5.12,0
68.49,0.6849,4.76,23.61,3.84,0
51.9,0.519,6.47,25.53,4.44,0
37.67,0.3767,7.15,17.78,2.53,0
59.94,0.5994,9.08,44.59,5.09,0
36.7,0.367,1.95,14.95,2.44,0
94.06,0.9406,1.2,30.25,3.1,0
62.74,0.6274,6.38,20.29,3.98,0
32.2,0.322,9.14,26.66,4.49,0
97.32,0.9732,3.89,3.36,0.58,0
26.46,0.2646,5.7,22.35,3.62,0
50.85,0.5085,8.94,26.26,3.56,0
33.85,0.3385,7.7,36.24,5.17,0
34.92,0.3492,5.45,29.92,3.81,0
66.46,0.6646,3.08,15.77,3.41,0
44.97,0.4497,8.27,11.88,2.8,0
69.71,0.6971,11.03,21.17,2.52,0
21.93,0.2193,6.11,20.13,3.34,0
50.27,0.5027,6.92,15.15,2.22,0
52.0,0.52,4.45,16.76,1.76,0
69.96,0.6996,6.11,44.08,6.33,0
31.22,0.3122,6.63,41.48,4.61,0
42.12,0.4212,1.46,21.91,3.8,0
64.19,0.6419,8.68,18.33,3.17,0
30.64,0.3064,7.52,31.07,5.1,0
23.27,0.2327,7.41,22.89,2.55,0
76.86,0.7686,5.77,8.9,2.63,0
51.86,0.5186,4.92,5.92,2.53,0
54.25,0.5425,7.38,16.97,1.98,0
69.55,0.6955,6.89,22.68,3.3,0
36.25,0.3625,4.97,13.1,2.53,0
59.21,0.5921,8.26,26.73,3.36,0
73.48,0.7348,6.87,13.38,1.39,0
65.88,0.6588,3.7,19.37,3.33,0
47.15,0.4715,3.65,28.98,3.72,0
81.54,0.8154,4.06,18.24,3.77,0
18.07,0.1807,5.43,32.1,5.08,0
30.27,0.3027,4.82,14.4,3.23,0
80.94,0.8094,3.15,31.23,4.33,0
64.23,0.6423,8.81,33.91,4.18,0
58.96,0.5896,6.89,20.36,2.07,0
29.57,0.2957,7.32,7.21,1.37,0
72.25,0.7225,8.25,29.51,4.66,0
54.95,0.5495,11.03,40.77,4.76,0
51.17,0.5117,3.35,23.12,2.84,0
59.56,0.5956,9.44,39.67,4.25,0
48.55,0.4855,1.38,28.41,4.75,0
82.2,0.822,8.81,21.76,4.0,0
24.19,0.2419,5.05,11.48,2.24,0
24.11,0.2411,9.98,44.19,6.26,0
26.7,0.267,5.5,31.66,4.95,0
46.68,0.4668,9.01,18.3,2.37,0
79.25,0.7925,3.18,7.31,2.42,0
67.61,0.6761,2.45,5.71,2.27,0
74.28,0.7428,3.7,13.32,2.88,0
50.93,0.5093,7.56,32.35,4.44,0
55.56,0.5556,3.52,19.84,3.64,0
65.59,0.6559,2.93,29.94,3.44,0
30.99,0.3099,7.48,34.61,4.07,0
42.76,0.4276,4.41,18.95,3.64,0
50.65,0.5065,5.32,24.06,3.66,0
36.37,0.3637,1.0,22.57,2.88,0
61.21,0.6121,0.24,26.54,3.14,0
39.65,0.3965,9.35,18.15,2.98,0
33.24,0.3324,7.55,25.94,2.8,0
25.95,0.2595,3.04,35.54,5.37,0
54.12,0.5412,6.82,33.49,4.04,0
28.98,0.2898,5.38,30.68,4.58,0
39.28,0.3928,5.03,39.71,5.39,0
73.36,0.7336,9.09,27.21,3.72,0
69.0,0.69,5.06,16.23,2.22,0
17.1,0.171,2.73,12.71,2.48,0
49.06,0.4906,3.63,9.8,1.89,0
60.94,0.6094,3.47,34.78,4.91,0
25.83,0.2583,6.48,27.93,3.91,0
27.43,0.2743,7.85,12.9,2.91,0
44.08,0.4408,4.45,33.83,4.82,0
46.71,0.4671,9.08,31.54,3.52,0
35.21,0.3521,8.11,16.69,3.39,0
44.1,0.441,6.66,32.45,5.11,0
23.89,0.2389,6.42,27.28,2.91,0
53.96,0.5396,2.49,8.43,2.13,0
21.47,0.2147,2.13,36.91,4.46,0
69.38,0.6938,9.22,23.65,3.51,0
44.16,0.4416,6.69,17.62,2.56,0
19.02,0.1902,6.89,26.09,4.18,0
44.57,0.4457,8.81,33.73,4.93,0
